id,observed_on_string,observed_on,time_observed_at,latitude,longitude,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_genus_name
2677,2009-05-15,2009-05-15,,25.7436218262,-81.2521362305,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
2690,2009-05-14,2009-05-14,,25.1539380909,-80.8517896342,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
45156,2011-12-21,2011-12-21,,25.1891488886,-80.9790421108,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
132859,2012-09-29 20:10:18,2012-09-29,2012-09-30 00:10:18 UTC,25.3856891605,-80.566884817,Puma concolor couguar,North American Mountain Lion,Mammalia,143589,Carnivora,Puma
421592,2004-02-20,2004-02-20,,25.138661,-80.930722,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102,Lagomorpha,Sylvilagus
435431,2008-04-10 10:24:48,2008-04-10,2008-04-10 14:24:48 UTC,25.685836,-80.762515,Odocoileus virginianus seminolus,Florida White-tailed Deer,Mammalia,334689,Artiodactyla,Odocoileus
631837,2000-03-08,2000-03-08,,25.810709,-81.456413,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
1229010,2015-01-18 11:41:25,2015-01-18,2015-01-18 16:41:25 UTC,25.1697929484,-80.8666262333,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
1297333,2015-03-12,2015-03-12,,25.0925314717,-80.91817612,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
1308000,2015-03-17,2015-03-17,,25.820939,-81.465425,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
1308348,2015-03-18,2015-03-18,,25.788392,-81.418948,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
1338249,2015-03-12,2015-03-12,,25.0323906682,-80.8036505155,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
1459396,Tue May 05 2015 09:43:15 GMT-0400 (EDT),2015-05-05,2015-05-05 13:43:15 UTC,25.1679377886,-80.9806941157,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2275848,2012-12-19,2012-12-19,,25.0893635345,-80.8506814388,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2306418,2009-02-11 22:18:40,2009-02-11,2009-02-11 22:18:40 UTC,25.1017152017,-80.9022313671,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2337241,2013-12-20,2013-12-20,,25.286616,-80.898651,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
2563532,2016-01-07 13:37:09,2016-01-07,2016-01-07 19:37:09 UTC,25.0676213686,-80.9802575465,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2586245,2016-01-07,2016-01-07,,25.1405613371,-80.8558349132,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2704330,Tue Oct 27 2015,2015-10-27,,25.1972779977,-80.8150606786,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2790717,2016-03-11,2016-03-11,,25.5836414096,-80.6561542706,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2818054,Tue Mar 22 2016 13:09:45 GMT-0400 (EDT),2016-03-22,2016-03-22 17:09:45 UTC,25.1381204032,-80.9012070248,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
2823221,Tue Mar 22 2016 15:08:07 GMT-0400 (EDT),2016-03-22,2016-03-22 19:08:07 UTC,25.1197604321,-80.9829160596,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
2949669,2016-02-04,2016-02-04,,25.1908640696,-80.8267136262,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
2965517,Mon Apr 18 2016 09:05:53 GMT-0400 (EDT),2016-04-18,2016-04-18 13:05:53 UTC,25.3978979414,-80.5992569059,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
3502205,2016-05-21 17:22,2016-05-21,2016-05-21 22:22:00 UTC,25.0493215293,-80.9614515371,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
3567827,2016/05/22 6:01 PM CDT,2016-05-22,2016-05-22 23:01:00 UTC,25.3997737509,-80.654468312,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
3669921,2014/11/29 12:57 PM CST,2014-11-29,2014-11-29 18:57:00 UTC,25.0041097392,-80.867522697,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
3828982,2016/08/06 9:55 AM CDT,2016-08-06,2016-08-06 14:55:00 UTC,25.0621803963,-80.8373627916,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
3857695,2016/01/03 2:30 PM EST,2016-01-03,2016-01-03 19:30:00 UTC,25.1323512484,-80.9571647056,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
3917651,2010/02/11 11:28 AM EST,2010-02-11,2010-02-11 16:28:00 UTC,25.8200280912,-81.4598654104,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
3917652,2008/01/04 2:05 PM EST,2008-01-04,2008-01-04 19:05:00 UTC,25.8237370614,-81.4660451776,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
4008817,Thu Sep 01 2016 12:07:10 GMT-0400 (EDT),2016-09-01,2016-09-01 16:07:10 UTC,25.1348911961,-80.9084782271,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
4409320,Thu Oct 08 2015 11:49:16 GMT-0400 (EDT),2015-10-08,2015-10-08 15:49:16 UTC,25.6372252958,-80.5664867042,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
4409614,2016/09/04 1:29 PM CDT,2016-09-04,2016-09-04 18:29:00 UTC,25.0293983115,-80.8673347158,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
4470949,2016/10/30 1:44 AM EDT,2016-10-30,2016-10-30 05:44:00 UTC,25.4100974507,-80.5745887756,Odocoileus virginianus seminolus,Florida White-tailed Deer,Mammalia,334689,Artiodactyla,Odocoileus
4520992,2016/11/08 1:23 PM EST,2016-11-08,2016-11-08 18:23:00 UTC,25.3003006,-81.0257763,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
4578577,2016-11-02,2016-11-02,,25.0801749837,-80.9079062185,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
4619292,2016/03/19 5:27 PM EDT,2016-03-19,2016-03-19 21:27:00 UTC,25.3820595584,-80.6096881628,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Rodentia,Sciurus
4620975,2011-11-23 15:25:31,2011-11-23,2011-11-23 20:25:31 UTC,25.827552,-81.382599,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
4676854,2016/03/17 11:07 AM EDT,2016-03-17,2016-03-17 15:07:00 UTC,25.2948169444,-81.0064315556,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
4786715,2016/12/14 9:57 AM PST,2016-12-14,2016-12-14 17:57:00 UTC,25.1428083093,-81.02967062,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
4816908,2016/12/19 8:12 AM EST,2016-12-19,2016-12-19 13:12:00 UTC,25.3864407948,-80.686902254,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
4854973,2005-01-14,2005-01-14,,25.297268,-80.933533,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
4913836,2016/12/30,2016-12-30,,25.0898084029,-80.9418420274,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
4965284,2016/07/18 1:40 PM CDT,2016-07-18,2016-07-18 18:40:00 UTC,25.0663649523,-80.9566336978,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
4979875,2017/01/08 9:49 AM EST,2017-01-08,2017-01-08 14:49:00 UTC,25.0452174751,-80.9285065957,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
5037518,Wed Feb 01 2017 08:15:02 GMT-0500 (EST),2017-02-01,2017-02-01 13:15:02 UTC,25.3956721165,-80.5940373895,Canis latrans,Coyote,Mammalia,42051,Carnivora,Canis
5062439,2017-01-26 1:03:17 pm GMT-05:00,2017-01-26,2017-01-26 08:03:17 UTC,25.1004984923,-80.9419447261,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
5076668,Wed Feb 08 2017 13:01:29 GMT-0500 (EST),2017-02-08,2017-02-08 18:01:29 UTC,25.6944132038,-81.3489890379,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
5096986,2009-02-07 16:41:22,2009-02-07,2009-02-07 16:41:22 UTC,25.383192,-80.609865,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
5153088,2010/03/20 3:56 PM MDT,2010-03-20,2010-03-20 21:56:00 UTC,25.3989792885,-80.6571275222,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
5203192,2012/03/31 3:25 PM CDT,2012-03-31,2012-03-31 20:25:00 UTC,25.1008338329,-80.9211733879,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
5203193,2012/03/31 4:09 PM CDT,2012-03-31,2012-03-31 21:09:00 UTC,25.1850179802,-80.9344951445,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
5228420,2017/01/02 12:32 PM CST,2017-01-02,2017-01-02 18:32:00 UTC,25.1558142323,-80.8139938069,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
5247472,2014/07/26 3:15 PM EDT,2014-07-26,2014-07-26 19:15:00 UTC,25.1673246833,-80.8042172515,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
5559154,2015/04/23 2:36 PM ,2015-04-23,2015-04-23 14:36:00 UTC,25.8134908106,-81.4572715759,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
5648601,2014/06/04 2:42 AM EDT,2014-06-04,2014-06-04 06:42:00 UTC,25.4008686,-80.6549846,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
5699516,Fri Apr 14 2017 13:37:07 GMT-0400 (EDT),2017-04-14,2017-04-14 17:37:07 UTC,25.181455903,-80.8160427329,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
5782105,2011-09-15,2011-09-15,,25.823435,-81.375686,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
5790503,Sun Jan 01 2017 12:07:09 GMT-0500 (EST),2017-01-01,2017-01-01 17:07:09 UTC,25.0291760848,-80.9660164252,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
5921184,2009/12/06 11:21 AM MST,2009-12-06,2009-12-06 18:21:00 UTC,25.1485854737,-80.9734588014,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
6100887,2017/05/03 2:19 PM EDT,2017-05-03,2017-05-03 18:19:00 UTC,25.7978027778,-81.4118333333,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
6257890,2017/04/17 7:23 PM CEST,2017-04-17,2017-04-17 17:23:00 UTC,25.8381361577,-81.4416503906,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
6524110,2017/05/22 11:54 AM EDT,2017-05-22,2017-05-22 15:54:00 UTC,25.3833717651,-80.610266178,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
6582085,2005/05/01 1:46 PM PDT,2005-05-01,2005-05-01 20:46:00 UTC,25.210142,-80.859954,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102,Lagomorpha,Sylvilagus
6765037,2017/06/21 7:25 PM EDT,2017-06-21,2017-06-21 23:25:00 UTC,25.1865648345,-80.9546444233,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
6765075,2017/06/22 7:58 PM EDT,2017-06-22,2017-06-22 23:58:00 UTC,25.3824595,-80.6096129,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
6838956,2017-06-28,2017-06-28,,25.1616873386,-80.8653502102,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
6986477,2016/01/06 5:15 PM EST,2016-01-06,2016-01-06 22:15:00 UTC,25.0229756813,-80.9572992562,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
7054724,Thu Jul 13 2017 22:47:00 GMT-0400 (EDT),2017-07-13,2017-07-14 02:47:00 UTC,25.3009929765,-80.7989501953,Canis latrans,Coyote,Mammalia,42051,Carnivora,Canis
7132529,2017-07-19 9:58:57 PM EDT,2017-07-19,2017-07-20 01:58:57 UTC,25.3365039825,-80.8242797852,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
7291128,2011/11/28 10:10 AM UTC,2011-11-28,,25.1570388285,-80.8535275338,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
7477987,2016/02/04 10:13 AM EST,2016-02-04,2016-02-04 15:13:00 UTC,25.1228106032,-80.9541376415,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
7662381,2010-06-03,2010-06-03,,25.4066961544,-80.789345075,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
8229498,2017/03/19 9:15 AM MDT,2017-03-19,2017-03-19 15:15:00 UTC,25.0375949872,-80.8990372736,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8501783,2005-02-08 1:56:33 PM PST,2005-02-08,2005-02-08 21:56:33 UTC,25.129263828,-80.847841725,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8552933,2017/10/19 5:13 PM EDT,2017-10-19,2017-10-19 21:13:00 UTC,25.1429139844,-80.9271681301,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8553105,2017/10/19 5:22 PM EDT,2017-10-19,2017-10-19 21:22:00 UTC,25.0917663086,-80.8209399816,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8553106,2017/10/19 5:26 PM EDT,2017-10-19,2017-10-19 21:26:00 UTC,25.0937152033,-80.8324016192,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8600567,2017/04/06 5:09 PM EDT,2017-04-06,2017-04-06 21:09:00 UTC,25.1110566519,-80.8569690581,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8851166,2016/04/17 4:02 PM EDT,2016-04-17,2016-04-17 20:02:00 UTC,25.2442817154,-80.8053858664,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
8924674,2007/01/09 9:28 AM EST,2007-01-09,2007-01-09 14:28:00 UTC,25.7499609914,-81.3784790039,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
8924675,2007/01/09 9:30 AM EST,2007-01-09,2007-01-09 14:30:00 UTC,25.7509378,-81.3798019,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
9032690,2015-07-27 5:33:18 PM EDT,2015-07-27,2015-07-27 21:33:18 UTC,25.1764971004,-80.8254178163,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
9210240,1990/04/30 12:00 AM +0100,1990-04-30,1990-04-29 22:00:00 UTC,25.3376216908,-80.6655211933,Sylvilagus palustris,Marsh Rabbit,Mammalia,43102,Lagomorpha,Sylvilagus
9335630,Mon Jan 01 2018 10:36:20 GMT-0500 (EST),2018-01-01,2018-01-01 15:36:20 UTC,25.8069851734,-81.3137797473,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
9345610,Tue Jan 02 2018 07:13:59 GMT-0500 (EST),2018-01-02,2018-01-02 12:13:59 UTC,25.3868366667,-80.6659383333,Canis latrans,Coyote,Mammalia,42051,Carnivora,Canis
9345612,Tue Jan 02 2018 07:14:08 GMT-0500 (EST),2018-01-02,2018-01-02 12:14:08 UTC,25.38682,-80.6659383333,Odocoileus virginianus seminolus,Florida White-tailed Deer,Mammalia,334689,Artiodactyla,Odocoileus
9360163,2018/01/02 7:38 AM EST,2018-01-02,2018-01-02 12:38:00 UTC,25.1185172842,-81.090951044,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
9364152,Thu Jan 04 2018 08:16:04 GMT-0500 (EST),2018-01-04,2018-01-04 13:16:04 UTC,25.390845,-80.68937,Odocoileus virginianus seminolus,Florida White-tailed Deer,Mammalia,334689,Artiodactyla,Odocoileus
9445661,2018/01/11 5:01 AM PST,2018-01-11,2018-01-11 13:01:00 UTC,25.3892601624,-80.6982064247,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
9487139,2017-03-20 13:29:42,2017-03-20,2017-03-20 23:29:42 UTC,25.0775554484,-80.9832694984,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
9489756,2018-01-15 1:16:17 PM EST,2018-01-15,2018-01-15 18:16:17 UTC,25.1168986859,-80.8464201831,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
9556926,Thu Jan 18 2018 10:21:12 GMT-0700 (MST),2018-01-18,2018-01-18 17:21:12 UTC,25.1022026619,-80.8210353529,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
9765856,2018/01/19 12:40 PM SAST,2018-01-19,2018-01-19 10:40:00 UTC,25.1556175782,-80.8577062137,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
9818791,2018-02-04 12:38:21,2018-02-04,2018-02-04 20:38:21 UTC,25.376772,-80.81332,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
10049778,2006/03/04 9:15 AM EST,2006-03-04,2006-03-04 14:15:00 UTC,25.7495744492,-80.7665061984,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
10060748,2018/02/27 11:14 AM EST,2018-02-27,2018-02-27 16:14:00 UTC,25.3558257623,-80.967489481,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
10061265,2004/08/15 7:42 PM EDT,2004-08-15,2004-08-15 23:42:00 UTC,25.4030422509,-80.6084060669,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
10077344,Sat Mar 03 2018 13:26:08 GMT-0500 (EST),2018-03-03,2018-03-03 18:26:08 UTC,25.1603116342,-80.8063419836,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
10163797,2018/03/09 5:28 AM PST,2018-03-09,2018-03-09 13:28:00 UTC,25.0264108367,-80.8257551925,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
10397431,2013/03/14 10:39 AM EDT,2013-03-14,2013-03-14 14:39:00 UTC,25.7574066667,-80.8215033333,Procyon lotor,Common Raccoon,Mammalia,41663,Carnivora,Procyon
10466794,2017-01-14 5:00:00 PM PST,2017-01-14,2017-01-15 01:00:00 UTC,25.1841321381,-80.8938486984,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
10493364,Wed Mar 28 2018 16:54:05 GMT-0400 (EDT),2018-03-28,2018-03-28 20:54:05 UTC,25.3852876762,-80.9594356206,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
10537764,2018-03-29 11:50:17 AM EDT,2018-03-29,2018-03-29 15:50:17 UTC,25.0337584166,-80.9831176908,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
10594336,2018/03/28 4:56 PM EDT,2018-03-28,2018-03-28 20:56:00 UTC,25.1362410708,-80.9790806338,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
10621110,2018/04/01 9:49 AM EDT,2018-04-01,2018-04-01 13:49:00 UTC,25.0974861747,-80.9091666088,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
10621170,2018/01/14 9:35 AM EST,2018-01-14,2018-01-14 14:35:00 UTC,25.3870501663,-80.667071466,Odocoileus virginianus seminolus,Florida White-tailed Deer,Mammalia,334689,Artiodactyla,Odocoileus
10642476,Thu Apr 05 2018 10:33:57 GMT-0400 (EDT),2018-04-05,2018-04-05 14:33:57 UTC,25.1503221667,-80.9222116667,Lynx rufus,Bobcat,Mammalia,41976,Carnivora,Lynx
10665793,2017-12-26 2:57:00 PM MST,2017-12-26,2017-12-26 21:57:00 UTC,25.0101880198,-80.9153717964,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
11291841,2018-04-21 3:08:59 PM EDT,2018-04-21,2018-04-21 19:08:59 UTC,25.1527997958,-80.8014269386,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
11814345,2018/04/29 11:55 AM MDT,2018-04-29,2018-04-29 17:55:00 UTC,25.1781053952,-80.9503902876,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
12213455,2018/04/29 10:04 AM EDT,2018-04-29,2018-04-29 14:04:00 UTC,25.1197990676,-80.9611205977,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
12243781,2018/04/30 1:31 AM EDT,2018-04-30,2018-04-30 05:31:00 UTC,25.1658179469,-80.9249636577,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
12256780,2007/03/04 9:16 AM MST,2007-03-04,2007-03-04 16:16:00 UTC,25.1417914,-80.9253491,Sciurus carolinensis,Eastern Gray Squirrel,Mammalia,46017,Rodentia,Sciurus
12368710,Sun Feb 12 2017 14:25:32 GMT-0500 (EST),2017-02-12,2017-02-12 19:25:32 UTC,25.1968771526,-80.7736233866,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
12587388,2017/03/14 12:41 PM PDT,2017-03-14,2017-03-14 19:41:00 UTC,25.0435289687,-80.832869342,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
12651733,2018/05/19 8:00 AM EDT,2018-05-19,2018-05-19 12:00:00 UTC,25.4008690825,-80.6573664584,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
12651734,2018/05/19 7:59 AM EDT,2018-05-19,2018-05-19 11:59:00 UTC,25.4008959029,-80.6573175267,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
12946505,Fri May 04 2018 14:04:57 GMT-0700 (PDT),2018-05-04,2018-05-04 21:04:57 UTC,25.2561323185,-80.851802605,Sigmodon hispidus,Hispid Cotton Rat,Mammalia,44902,Rodentia,Sigmodon
13415304,2018/04/22 10:26 AM PDT,2018-04-22,2018-04-22 17:26:00 UTC,25.3837115639,-80.5921748306,Odocoileus virginianus,White-tailed Deer,Mammalia,42223,Artiodactyla,Odocoileus
13431257,2016/03/05 2:36 AM EST,2016-03-05,2016-03-05 07:36:00 UTC,25.1124179924,-80.8115632419,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
13692214,2016/01/05 10:48 PM EST,2016-01-05,2016-01-06 03:48:00 UTC,25.0154346113,-80.9454219208,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
14230261,2018/07/03 3:06 AM EDT,2018-07-03,2018-07-03 07:06:00 UTC,25.7934583756,-81.3465058678,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
14381972,2018-07-13 5:34:19 PM EDT,2018-07-13,2018-07-13 21:34:19 UTC,25.1832646819,-80.881984814,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
14514039,Wed Jul 18 2018 19:49:34 GMT-0400 (EDT),2018-07-18,2018-07-18 23:49:34 UTC,25.3893283333,-80.665795,Odocoileus virginianus seminolus,Florida White-tailed Deer,Mammalia,334689,Artiodactyla,Odocoileus
14517598,2006/12/11 6:41 PM CST,2006-12-11,2006-12-12 00:41:00 UTC,25.1316672853,-80.9763293424,Tursiops truncatus,Common Bottlenose Dolphin,Mammalia,41482,Artiodactyla,Tursiops
14517756,2006/12/13 5:29 PM CST,2006-12-13,2006-12-13 23:29:00 UTC,25.3823998,-80.6064611,Lontra canadensis,North American River Otter,Mammalia,41777,Carnivora,Lontra
14620874,Wed May 16 2018 14:08:33 GMT-0400 (EDT),2018-05-16,2018-05-16 18:08:33 UTC,25.2778838892,-80.9070580672,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
14867479,2012/01/01 12:33 PM UTC,2012-01-01,2012-01-01 12:33:00 UTC,25.0615980034,-80.8282589194,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
15112041,2017/01/22 9:04 AM EST,2017-01-22,2017-01-22 14:04:00 UTC,25.1165838268,-80.9488963636,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
15322087,2012/01/13 1:29 PM PST,2012-01-13,2012-01-13 21:29:00 UTC,25.1570869209,-80.8781553323,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
16013321,2018/08/25 2:43 PM PDT,2018-08-25,2018-08-25 21:43:00 UTC,25.0581864635,-80.8619543027,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
16106208,Mon Aug 24 2015 11:32:43 GMT-0700 (PDT),2015-08-24,2015-08-24 18:32:43 UTC,25.0851349496,-80.8413951865,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
16217202,2018-07-23 7:39:00 PM EDT,2018-07-23,2018-07-23 23:39:00 UTC,25.1784571502,-80.8988853847,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
17428220,2016/06/10 2:12 PM CDT,2016-06-10,2016-06-10 19:12:00 UTC,25.1396290173,-80.967513469,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
18023482,Sun Oct 21 2018 10:58:58 GMT-0400 (EDT),2018-10-21,2018-10-21 14:58:58 UTC,25.0085791642,-80.8106015653,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
18385586,2018/11/07 11:47 AM EST,2018-11-07,2018-11-07 16:47:00 UTC,25.0146953941,-80.9491340257,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
18502749,2011/12/16 1:17 PM CST,2011-12-16,2011-12-16 19:17:00 UTC,25.1381195963,-80.9953113298,Trichechus manatus,West Indian Manatee,Mammalia,46316,Sirenia,Trichechus
18600768,Sun Nov 18 2018 23:19:33 GMT-0500 (EST),2018-11-18,2018-11-19 04:19:33 UTC,25.1279651794,-80.9472289725,Trichechus manatus latirostris,Florida Manatee,Mammalia,147881,Sirenia,Trichechus
